x y u v p
85.0346 33.4673 1.74346e-05 3.20133e-06 -2.13925e-05
85.3744 33.408 1.40078e-05 2.87312e-06 -2.10412e-05
84.682 33.4988 2.04522e-05 3.30847e-06 -2.17529e-05
84.3156 33.5752 2.48827e-05 3.64441e-06 -2.20844e-05
84.0624 33.3423 1.98019e-05 2.19646e-06 -2.2443e-05
81.7815 33.6187 3.89632e-05 1.84071e-06 -2.41069e-05
82.05 33.4871 3.31017e-05 1.65724e-06 -2.39614e-05
80.5991 33.7475 4.67842e-05 7.76666e-07 -2.48424e-05
85.671 32.9982 5.45953e-06 8.93549e-07 -2.09381e-05
89.5618 32.9376 -3.65023e-07 -3.2663e-07 -1.64905e-05
89.6874 33.1428 -2.82998e-07 -5.21752e-07 -1.6449e-05
89.3808 32.8565 -5.24719e-07 -2.49627e-07 -1.65207e-05
87.5033 33.0856 2.35283e-07 7.132e-07 -1.84226e-05
86.9864 33.0803 1.70205e-06 9.44811e-07 -1.91488e-05
87.2666 33.1482 1.23692e-06 1.02936e-06 -1.87236e-05
86.7006 33.0356 2.30545e-06 8.89148e-07 -1.9571e-05
86.5524 32.8841 1.61641e-06 4.80216e-07 -1.98637e-05
88.2545 32.9052 -1.1591e-06 6.81404e-08 -1.74751e-05
87.8049 33.1454 -2.40799e-07 6.47534e-07 -1.79857e-05
88.1077 33.1128 -8.68083e-07 3.41448e-07 -1.76039e-05
85.8757 32.9077 3.65313e-06 5.97137e-07 -2.07432e-05
86.0462 32.834 2.43509e-06 3.97287e-07 -2.05744e-05
78.9864 33.8795 5.16841e-05 -1.56683e-06 -2.58592e-05
74.3782 34.6989 4.75449e-05 -1.56866e-05 -3.02826e-05
22.1726 60.4319 0.00322898 -4.15288e-06 4.61529e-05
75.557 34.3873 5.05389e-05 -1.07204e-05 -2.88207e-05
75.9533 34.4044 5.52773e-05 -1.02546e-05 -2.84215e-05
86.3893 32.8623 1.85797e-06 4.43398e-07 -2.01003e-05
89.0153 32.8322 -8.7571e-07 -1.74609e-07 -1.67052e-05
89.8697 33.3285 -1.10734e-07 -4.71439e-07 -1.63822e-05
90.0477 33.4758 -1.23632e-36 8.75324e-38 -1.63206e-05
53.9846 41.171 0.000154808 9.61977e-05 4.01308e-05
54.8863 41.0936 1.31275e-35 -3.38135e-36 4.06038e-05
89.1935 32.8667 -7.49174e-07 -2.44124e-07 -1.6598e-05
88.5056 32.9074 -1.219e-06 -3.77686e-08 -1.71774e-05
82.2965 33.6503 3.83215e-05 2.46817e-06 -2.3744e-05
82.5866 33.7141 3.94418e-05 3.05015e-06 -2.35111e-05
69.655 35.1039 4.00656e-36 1.08702e-36 -3.76657e-05
88.6649 33.0371 -1.2628e-06 -1.37361e-07 -1.69898e-05
88.9016 33.0626 -1.17137e-06 -3.10093e-07 -1.67749e-05
86.2153 32.9975 3.57478e-06 8.51236e-07 -2.02489e-05
55.5176 41.4391 1.38042e-35 -3.14266e-36 3.69079e-05
56.1911 41.7462 1.44406e-35 -2.82576e-36 3.24559e-05
75.6688 34.6759 6.31286e-05 -1.37408e-05 -2.88022e-05
85.2792 33.6712 2.0596e-05 4.67351e-06 -2.1008e-05
23.3333 62.5 0.0031874 4.7872e-35 4.31345e-05
26.3342 53.0788 0.00269064 -0.000167176 3.77681e-05
25.7741 56.8756 0.00306284 -6.80139e-05 3.96218e-05
27.2316 55.2885 0.00290295 -0.000116834 3.70784e-05
28.645 49.4661 0.00208702 -0.000291456 3.15796e-05
32.2335 49.1187 0.00194524 -0.000257198 2.79881e-05
30.3622 49.5136 0.00205154 -0.000280883 2.97756e-05
34.7341 48.9429 0.00187778 -0.000190764 2.66333e-05
36.5309 48.0062 0.00171206 -0.00013653 2.57181e-05
37.2168 46.4268 0.00145627 -0.000115568 2.51074e-05
38.8876 45.592 0.0013227 -4.71088e-05 2.50546e-05
39.9055 44.2277 0.0011112 -4.31598e-06 2.51811e-05
41.1649 43.3263 0.000974238 4.51352e-05 2.57077e-05
42.0168 42.6531 0.000871997 7.48013e-05 2.62273e-05
49.8819 42.6876 0.000741556 0.00030317 3.1129e-05
47.7955 42.2166 0.000716544 0.000253489 3.02451e-05
46.7505 42.2893 0.000753654 0.00022854 2.93205e-05
45.5344 42.3504 0.000787109 0.000193556 2.83867e-05
48.5692 43.004 0.00083506 0.000290071 2.96718e-05
43.1609 42.8344 0.000890466 0.000118158 2.67391e-05
44.3872 42.9638 0.000897997 0.000163702 2.72939e-05
27.8791 51.3709 0.00241469 -0.000234223 3.43169e-05
70.181 35.1431 2.08526e-06 -1.95732e-06 -3.6779e-05
70.7193 35.0437 6.07591e-06 -4.98151e-06 -3.5723e-05
71.238 34.927 1.03658e-05 -7.75348e-06 -3.47935e-05
71.7226 34.9852 1.74739e-05 -1.20122e-05 -3.41097e-05
72.0414 35.3538 3.11056e-05 -2.00454e-05 -3.38523e-05
72.5199 35.2181 3.56654e-05 -2.03731e-05 -3.30408e-05
73.1056 35.1451 4.34016e-05 -2.1276e-05 -3.21466e-05
73.6995 35.2289 5.66159e-05 -2.37481e-05 -3.13546e-05
74.2765 35.3977 7.37194e-05 -2.66577e-05 -3.06454e-05
74.647 34.9473 6.07049e-05 -1.90136e-05 -3.00455e-05
75.2287 34.862 6.53593e-05 -1.69394e-05 -2.93431e-05
76.995 34.5674 7.17698e-05 -9.39312e-06 -2.7501e-05
76.5565 34.6562 7.17913e-05 -1.13909e-05 -2.79211e-05
77.6787 34.5717 7.70749e-05 -7.45764e-06 -2.6928e-05
77.3153 34.7964 8.50983e-05 -1.02887e-05 -2.72777e-05
78.083 34.3963 7.13116e-05 -5.28834e-06 -2.65764e-05
78.4566 34.2899 6.81489e-05 -3.85416e-06 -2.62811e-05
78.8086 34.1315 6.22136e-05 -2.51671e-06 -2.60095e-05
76.1055 34.7782 7.25084e-05 -1.38803e-05 -2.83909e-05
79.6412 34.0968 6.22057e-05 -7.27823e-07 -2.54475e-05
79.2503 34.091 6.14308e-05 -1.51529e-06 -2.5706e-05
51.1805 42.7787 0.00071704 0.000311362 3.16856e-05
52.042 42.2819 0.000572033 0.000280302 3.36589e-05
25.5187 59.7541 0.00319462 -1.8749e-05 3.97039e-05
82.8943 33.793 4.08006e-05 3.79862e-06 -2.32477e-05
83.2527 33.8694 4.14717e-05 4.67848e-06 -2.29252e-05
83.6225 33.7021 3.32646e-05 3.98812e-06 -2.26718e-05
83.9722 33.6308 2.87516e-05 3.80031e-06 -2.2386e-05
80.7465 33.9682 5.60039e-05 1.31226e-06 -2.47303e-05
81.1247 33.8649 5.0798e-05 1.71393e-06 -2.44958e-05
81.4823 33.796 4.6973e-05 2.0363e-06 -2.427e-05
80.3563 34.0515 6.01702e-05 7.0016e-07 -2.49803e-05
80.0065 34.2331 6.85846e-05 2.49722e-08 -2.52081e-05
52.8303 42.0925 0.000482512 0.000247588 3.47584e-05
53.575 41.8132 0.000357362 0.000192567 3.6299e-05
85.6858 33.3664 1.13332e-05 2.62031e-06 -2.06959e-05
85.7904 33.1608 7.34689e-06 1.54225e-06 -2.06902e-05
84.9172 33.739 2.51482e-05 5.09827e-06 -2.13787e-05
85.6105 33.6442 1.74503e-05 4.48665e-06 -2.06324e-05
84.5756 33.7809 2.90093e-05 5.25564e-06 -2.17217e-05
84.2329 33.8676 3.43717e-05 5.68545e-06 -2.20294e-05
81.7496 33.9754 5.35235e-05 3.05051e-06 -2.40523e-05
82.0299 33.8123 4.57112e-05 2.82062e-06 -2.38902e-05
89.3353 33.0749 -7.34372e-07 -5.23821e-07 -1.65189e-05
89.4938 33.2369 -5.61612e-07 -7.44901e-07 -1.6425e-05
89.6946 33.4304 -3.20084e-07 -8.77547e-07 -1.62938e-05
87.6691 33.3729 1.31872e-06 1.43549e-06 -1.80718e-05
87.3377 33.4178 3.01465e-06 2.01215e-06 -1.84971e-05
86.9008 33.3412 4.32218e-06 2.04151e-06 -1.91302e-05
86.7371 33.2108 3.7311e-06 1.53828e-06 -1.94231e-05
87.1067 33.3046 3.02132e-06 1.7252e-06 -1.8867e-05
86.4695 33.1433 4.16032e-06 1.34899e-06 -1.98228e-05
88.4346 33.1494 -1.13822e-06 8.08001e-08 -1.72057e-05
87.9943 33.3759 3.10272e-07 1.00113e-06 -1.76499e-05
88.2918 33.3468 -4.83322e-07 4.91009e-07 -1.73005e-05
86.0101 33.0905 5.41817e-06 1.21955e-06 -2.04566e-05
89.1201 33.0632 -9.85527e-07 -4.37583e-07 -1.66268e-05
89.8961 33.5712 -1.20316e-07 -6.31462e-07 -1.61639e-05
90.0734 33.7091 -1.29146e-36 1.12739e-37 -1.60274e-05
54.3402 41.6264 0.000229586 0.000124351 3.72422e-05
54.9627 41.8795 0.000228446 0.000109862 3.4886e-05
82.316 33.9426 4.96611e-05 3.81412e-06 -2.36484e-05
82.6237 34.0518 5.24136e-05 4.90265e-06 -2.33814e-05
69.8544 35.3614 9.12898e-07 -1.3133e-06 -3.78397e-05
69.5606 35.4317 4.35486e-36 1.28109e-36 -3.86955e-05
88.733 33.2674 -1.09765e-06 -2.04966e-07 -1.6867e-05
89.0055 33.266 -1.04968e-06 -5.18956e-07 -1.66428e-05
86.234 33.2174 6.08167e-06 1.73751e-06 -2.00925e-05
55.6469 42.163 0.000238655 9.77197e-05 3.14584e-05
56.4166 42.4204 0.000244372 8.13174e-05 2.69557e-05
56.9029 42.0083 1.50266e-35 -2.3697e-36 2.69423e-05
75.6776 35.0371 7.89942e-05 -1.82065e-05 -2.89053e-05
85.1643 33.9431 2.87124e-05 6.92437e-06 -2.10037e-05
85.5262 33.9176 2.47172e-05 6.76822e-06 -2.05942e-05
69.4479 35.7766 4.72548e-36 1.48586e-36 -3.97961e-05
57.647 42.2192 1.55671e-35 -1.86969e-36 2.10329e-05
76.4745 35.0728 9.04499e-05 -1.60193e-05 -2.81055e-05
79.0538 34.4156 7.59712e-05 -2.69464e-06 -2.58706e-05
37.1656 49.7299 0.00197398 -0.000101344 2.60892e-05
26.6667 62.5 0.0031874 4.02883e-35 3.6391e-05
29.0784 53.5066 0.00266283 -0.000174807 3.3853e-05
28.1938 58.8578 0.00312269 -3.81951e-05 3.56337e-05
29.7983 56.1148 0.00290789 -0.000101663 3.3592e-05
30.4742 51.4937 0.00235724 -0.000227628 3.12052e-05
33.2154 51.5143 0.00229198 -0.000186196 2.87977e-05
35.4729 51.0305 0.00218265 -0.000139998 2.72085e-05
38.6456 47.8264 0.00167527 -5.50085e-05 2.53711e-05
40.2382 46.834 0.00151842 9.2576e-06 2.5222e-05
41.076 45.2042 0.00126197 4.43767e-05 2.54061e-05
42.842 44.1797 0.00109819 0.000114317 2.60945e-05
49.1751 44.0247 0.00101703 0.00032093 2.82694e-05
50.5128 44.0466 0.00100238 0.00034096 2.83549e-05
47.3799 43.7073 0.000982357 0.00027193 2.81105e-05
46.0075 43.5997 0.000980967 0.000227333 2.76497e-05
44.733 44.2861 0.00110552 0.000187978 2.66831e-05
70.119 35.6941 5.52564e-06 -6.84203e-06 -3.78271e-05
70.5399 35.495 8.97382e-06 -8.79784e-06 -3.66293e-05
70.9941 35.4842 1.58099e-05 -1.33776e-05 -3.57307e-05
71.4842 35.4371 2.32582e-05 -1.7232e-05 -3.48305e-05
71.8189 35.8627 4.19426e-05 -2.87141e-05 -3.45042e-05
72.3983 35.8868 5.60784e-05 -3.31848e-05 -3.35314e-05
72.8454 35.6317 5.59454e-05 -2.96064e-05 -3.27191e-05
73.307 35.5545 6.22348e-05 -2.92736e-05 -3.20149e-05
73.7056 35.81 8.16147e-05 -3.48708e-05 -3.15196e-05
74.1597 35.9761 9.94151e-05 -3.79569e-05 -3.09447e-05
74.9341 35.3896 8.45181e-05 -2.53858e-05 -2.98361e-05
74.6679 35.8506 0.000102951 -3.42401e-05 -3.02663e-05
75.5012 35.466 9.72527e-05 -2.48691e-05 -2.92061e-05
76.9287 35.0845 9.58694e-05 -1.43659e-05 -2.76831e-05
77.9667 34.8237 9.11589e-05 -8.10781e-06 -2.67425e-05
77.6575 35.0807 0.000102169 -1.11972e-05 -2.70413e-05
77.3217 35.3214 0.000112168 -1.4866e-05 -2.73724e-05
78.3316 34.7467 8.93807e-05 -6.3045e-06 -2.64438e-05
78.7123 34.5674 8.22049e-05 -4.20495e-06 -2.61328e-05
76.0487 35.3264 9.7944e-05 -2.07783e-05 -2.85896e-05
79.3733 34.5403 8.27019e-05 -2.00438e-06 -2.56532e-05
79.6974 34.4415 7.83181e-05 -8.79197e-07 -2.54213e-05
52.4805 43.1096 0.000742273 0.000310092 3.08845e-05
51.5998 43.7423 0.0009157 0.000338575 2.90205e-05
82.934 34.1448 5.42115e-05 6.03734e-06 -2.3101e-05
83.443 34.219 5.33735e-05 7.50171e-06 -2.26373e-05
83.5798 33.9992 4.39416e-05 5.99357e-06 -2.25928e-05
83.1753 34.3297 6.00251e-05 7.8762e-06 -2.28396e-05
83.8823 33.9614 4.02716e-05 6.07371e-06 -2.23272e-05
80.6656 34.3074 7.14599e-05 1.72437e-06 -2.47596e-05
81.0143 34.1756 6.46501e-05 2.27223e-06 -2.45312e-05
81.4005 34.1619 6.28854e-05 3.07052e-06 -2.42647e-05
80.3109 34.4479 7.86139e-05 9.32557e-07 -2.49966e-05
79.9971 34.6366 8.80486e-05 4.2569e-09 -2.5214e-05
53.4726 42.7327 0.000600606 0.000264904 3.19371e-05
54.2866 42.3725 0.000445025 0.000202813 3.29926e-05
85.9035 33.5728 1.38228e-05 3.92321e-06 -2.03122e-05
86.0409 33.3745 9.39974e-06 2.61259e-06 -2.02496e-05
84.8097 34.0641 3.56393e-05 7.85789e-06 -2.13423e-05
85.8913 33.8664 2.01735e-05 6.26435e-06 -2.01743e-05
84.4879 34.1254 4.06938e-05 8.15329e-06 -2.16589e-05
84.1311 34.1738 4.57063e-05 8.18054e-06 -2.20028e-05
81.7722 34.3256 6.87496e-05 4.58923e-06 -2.39698e-05
82.0536 34.1893 6.13247e-05 4.5756e-06 -2.37855e-05
89.2437 33.3408 -8.34181e-07 -7.88399e-07 -1.64689e-05
89.4905 33.5339 -5.23206e-07 -1.08606e-06 -1.62506e-05
89.775 33.7427 -2.38948e-07 -1.06654e-06 -1.59757e-05
87.9051 33.6586 2.54038e-06 2.17563e-06 -1.76349e-05
87.5727 33.6428 4.02114e-06 2.77302e-06 -1.80733e-05
86.9544 33.587 6.9537e-06 3.35128e-06 -1.89315e-05
87.2117 33.7244 7.12487e-06 3.88503e-06 -1.85152e-05
86.6538 33.4448 6.86843e-06 2.75715e-06 -1.94088e-05
86.3737 33.4441 8.51325e-06 2.91002e-06 -1.97808e-05
88.5773 33.503 -3.90697e-07 2.40892e-07 -1.69261e-05
88.2336 33.6218 1.00222e-06 1.28097e-06 -1.72472e-05
90.1067 33.957 -1.33836e-36 1.43238e-37 -1.56151e-05
55.0981 42.719 0.000482099 0.000187406 2.97318e-05
82.3149 34.2803 6.38716e-05 5.6425e-06 -2.3564e-05
82.6081 34.3903 6.68408e-05 7.03313e-06 -2.33038e-05
69.7142 35.8032 1.82561e-06 -3.21965e-06 -3.90439e-05
88.9376 33.5099 -7.15873e-07 -4.48532e-07 -1.6586e-05
55.9857 42.9535 0.000489023 0.000157251 2.58887e-05
57.0409 42.9368 0.000395404 9.94546e-05 2.1201e-05
85.0626 34.2747 3.98593e-05 1.01821e-05 -2.09713e-05
85.4034 34.1902 3.35445e-05 9.44485e-06 -2.06119e-05
85.7428 34.1986 3.01462e-05 9.56516e-06 -2.01983e-05
69.3153 36.1368 5.13344e-36 1.69925e-36 -4.09345e-05
58.4165 42.3738 1.59145e-35 -1.21763e-36 1.40873e-05
58.0754 43.054 0.000370873 6.1214e-05 1.44944e-05
76.5245 35.5768 0.000117509 -2.18251e-05 -2.81598e-05
79.0131 34.8396 9.6923e-05 -4.04533e-06 -2.59363e-05
37.9309 51.7085 0.00224977 -6.20641e-05 2.61341e-05
39.2376 49.7636 0.00196889 -2.81109e-05 2.54335e-05
69.1593 36.5135 5.60049e-36 1.94024e-36 -4.22274e-05
59.2037 42.4682 1.61531e-35 -6.68978e-37 7.35873e-06
68.5248 37.7276 7.23738e-36 2.67467e-36 -4.57448e-05
68.7671 37.3102 6.63813e-36 2.42416e-36 -4.4614e-05
59.9999 42.5 1.6143e-35 -5.15612e-38 2.22722e-07
87.4591 33.8924 7.68489e-06 4.55468e-06 -1.80998e-05
88.4613 33.8128 1.43879e-06 1.3129e-06 -1.68829e-05
30 62.5 0.0031874 3.46806e-35 3.13718e-05
32.1856 54.4753 0.00268675 -0.000131104 3.07119e-05
31.3517 58.7077 0.00305564 -3.96372e-05 3.16463e-05
35.6368 53.5974 0.00251574 -9.69904e-05 2.77201e-05
41.0143 48.8141 0.00182701 3.80936e-05 2.50296e-05
42.1561 47.243 0.00158552 8.72514e-05 2.512e-05
42.715 45.8443 0.00136293 0.000112245 2.55533e-05
44.229 45.5581 0.00131638 0.000172674 2.58065e-05
47.9983 45.0211 0.00121635 0.000300763 2.66432e-05
49.7322 45.6137 0.0013292 0.00034008 2.551e-05
51.4875 45.149 0.00123132 0.0003562 2.55849e-05
46.1778 45.4802 0.00130226 0.00024464 2.60081e-05
69.8935 36.2161 8.42169e-06 -1.1645e-05 -3.91665e-05
70.5479 36.0513 1.85784e-05 -1.87493e-05 -3.72308e-05
71.28 36.0715 3.6008e-05 -2.84872e-05 -3.56685e-05
71.9499 36.4303 6.73895e-05 -4.41993e-05 -3.45175e-05
73.1252 36.154 8.51255e-05 -4.21223e-05 -3.24546e-05
72.6167 36.5647 9.28096e-05 -5.1569e-05 -3.33619e-05
73.8118 36.4472 0.000117619 -4.92204e-05 -3.1498e-05
74.505 36.435 0.000132963 -4.68339e-05 -3.05615e-05
75.1944 36.0354 0.00012306 -3.56991e-05 -2.96631e-05
75.9622 35.9617 0.000131757 -3.03822e-05 -2.87967e-05
77.0734 35.7303 0.000132872 -2.04717e-05 -2.76595e-05
78.1583 35.3321 0.000119448 -1.05082e-05 -2.66585e-05
77.7044 35.6723 0.000135697 -1.58407e-05 -2.70828e-05
78.6051 35.083 0.00010822 -6.8035e-06 -2.62708e-05
79.6443 34.8472 9.8657e-05 -1.46141e-06 -2.54717e-05
79.3266 35.1043 0.000111912 -3.34702e-06 -2.57185e-05
52.5838 44.253 0.00101444 0.000340957 2.70912e-05
53.5781 43.7795 0.000870916 0.000308752 2.76994e-05
82.825 34.5507 7.24104e-05 8.77799e-06 -2.30824e-05
83.532 34.5941 6.81313e-05 1.10323e-05 -2.24388e-05
83.8202 34.3675 5.59492e-05 9.48908e-06 -2.22355e-05
83.1733 34.7085 7.66378e-05 1.11266e-05 -2.27362e-05
81.0996 34.522 8.06155e-05 3.4786e-06 -2.44339e-05
80.6568 34.6485 8.79938e-05 2.33691e-06 -2.47428e-05
81.509 34.5558 8.07159e-05 4.88658e-06 -2.41295e-05
80.3178 34.8412 9.83736e-05 1.33242e-06 -2.49805e-05
79.9753 35.0569 0.000110074 -9.93603e-08 -2.52302e-05
54.3899 43.312 0.00070883 0.000260972 2.83114e-05
86.2208 33.7392 1.46839e-05 5.05218e-06 -1.98216e-05
84.6741 34.491 5.17939e-05 1.219e-05 -2.13155e-05
86.1083 34.1325 2.44999e-05 8.73073e-06 -1.97702e-05
84.2637 34.4772 5.58123e-05 1.13944e-05 -2.17569e-05
81.9824 34.6491 8.28168e-05 6.89126e-06 -2.37508e-05
89.2338 33.6545 -5.22691e-07 -9.17144e-07 -1.62845e-05
89.4726 33.8453 -2.93676e-07 -1.1981e-06 -1.59719e-05
89.8044 34.0259 -1.78981e-07 -1.1547e-06 -1.55871e-05
87.783 33.9651 6.37278e-06 4.20832e-06 -1.76343e-05
88.1256 33.9907 4.48847e-06 3.26423e-06 -1.7182e-05
86.8549 33.9151 1.27586e-05 5.87505e-06 -1.88987e-05
86.577 33.7337 1.18062e-05 4.74918e-06 -1.93601e-05
87.1589 34.0693 1.28489e-05 6.65693e-06 -1.84134e-05
88.7767 33.8911 8.73069e-07 5.51523e-07 -1.6501e-05
90.149 34.2201 -1.37241e-36 1.81528e-37 -1.5081e-05
55.2934 43.5963 0.000748987 0.000234433 2.50696e-05
82.364 34.6792 8.18132e-05 8.34045e-06 -2.34392e-05
89.0161 33.7788 -8.49901e-08 -3.84496e-07 -1.6358e-05
56.4007 43.755 0.000747709 0.000185439 2.07091e-05
57.4923 43.812 0.000719513 0.000128894 1.54159e-05
84.9992 34.6142 5.25218e-05 1.40831e-05 -2.09087e-05
85.3984 34.5145 4.39774e-05 1.31801e-05 -2.04818e-05
85.8563 34.5579 3.96013e-05 1.38166e-05 -1.99017e-05
69.5276 36.6076 7.21397e-06 -1.14535e-05 -4.08311e-05
59.1987 43.1736 0.000376144 2.57304e-05 6.07888e-06
58.4942 43.7814 0.000670576 7.46409e-05 9.83534e-06
76.6567 36.1877 0.000155934 -2.90301e-05 -2.81132e-05
78.9747 35.3464 0.000124464 -5.96242e-06 -2.60038e-05
38.9016 53.4599 0.00246692 -2.65695e-05 2.57937e-05
40.5403 51.2754 0.00218411 1.61907e-05 2.49932e-05
68.9774 36.9052 6.08941e-36 2.16897e-36 -4.3356e-05
68.8247 37.9548 2.09674e-05 -2.78083e-05 -4.40397e-05
68.2473 38.1553 7.86627e-36 2.89587e-36 -4.6526e-05
69.1652 37.4573 1.65823e-05 -2.32868e-05 -4.27486e-05
60.1602 43.0862 0.000321669 -4.45928e-06 -1.20463e-06
60.7961 42.4683 1.60714e-35 6.69319e-37 -7.34694e-06
87.5149 34.2011 1.18917e-05 6.90186e-06 -1.7865e-05
88.482 34.1669 4.08906e-06 2.89472e-06 -1.66325e-05
67.1758 39.4648 1.00478e-35 3.47467e-36 -4.76907e-05
67.932 38.5896 8.55844e-36 3.11798e-36 -4.72803e-05
33.4971 59.2373 0.00304996 -2.56144e-05 2.93318e-05
70.8664 36.495 3.89964e-05 -3.44582e-05 -3.68135e-05
33.3333 62.5 0.0031874 3.11597e-35 2.81794e-05
34.8982 56.6697 0.00284326 -5.77386e-05 2.85017e-05
38.3716 55.6758 0.00271136 -2.56565e-05 2.61865e-05
43.5149 48.9835 0.00186616 0.000129732 2.43711e-05
42.6663 50.9298 0.00214701 8.46124e-05 2.41565e-05
44.516 47.2291 0.0015931 0.000179129 2.48878e-05
47.9259 46.6518 0.00151747 0.000294675 2.46923e-05
49.607 47.6957 0.00173059 0.000317512 2.2627e-05
50.9504 46.6701 0.00155107 0.00034674 2.30412e-05
52.7056 45.4541 0.00129841 0.000350011 2.3764e-05
52.2437 46.6751 0.00156783 0.000346329 2.16808e-05
46.4372 47.6503 0.00167916 0.000241803 2.42152e-05
70.1747 36.7679 2.78169e-05 -3.05998e-05 -3.8868e-05
71.4481 36.9083 7.47407e-05 -5.44952e-05 -3.56835e-05
72.1621 37.1807 0.000114237 -6.88578e-05 -3.4252e-05
73.3724 36.8107 0.000128165 -5.92816e-05 -3.21774e-05
72.8798 37.1975 0.000138728 -7.09474e-05 -3.29777e-05
74.1779 37.0645 0.000166616 -6.34385e-05 -3.10341e-05
74.9532 36.7781 0.000165086 -5.19435e-05 -3.00295e-05
75.5414 36.5339 0.000160517 -4.29297e-05 -2.93275e-05
76.1041 36.7257 0.000183768 -4.18462e-05 -2.87228e-05
77.4545 36.3088 0.00017368 -2.39571e-05 -2.73657e-05
78.1618 36.0419 0.000162463 -1.54982e-05 -2.67201e-05
78.6536 35.6972 0.000143844 -9.57377e-06 -2.62846e-05
79.6496 35.3666 0.000127304 -2.05576e-06 -2.5481e-05
79.3036 35.7485 0.000149594 -5.1061e-06 -2.57629e-05
53.696 44.9199 0.0011639 0.000329007 2.3786e-05
54.7074 44.5337 0.00104609 0.000291297 2.3037e-05
82.8489 34.9092 8.91351e-05 1.18625e-05 -2.29805e-05
83.4195 35.0111 8.85051e-05 1.4966e-05 -2.2434e-05
83.9428 34.867 7.5848e-05 1.50349e-05 -2.19584e-05
81.3689 35.0162 0.000104711 6.40846e-06 -2.41797e-05
80.9922 34.885 9.92428e-05 4.24369e-06 -2.44801e-05
80.673 35.078 0.000110448 3.32576e-06 -2.47076e-05
81.6973 34.946 9.93532e-05 7.50626e-06 -2.39305e-05
80.3456 35.278 0.000122202 1.96577e-06 -2.49487e-05
80.0938 35.5296 0.000137122 6.43008e-07 -2.51398e-05
86.4942 34.1215 2.0268e-05 8.27683e-06 -1.92753e-05
84.3814 34.8743 7.08493e-05 1.62664e-05 -2.15022e-05
84.7544 35.0193 7.22217e-05 1.90519e-05 -2.10491e-05
86.2649 34.4616 3.1502e-05 1.23626e-05 -1.94202e-05
82.081 35.1519 0.000107831 1.05461e-05 -2.35906e-05
89.1616 34.0626 5.90689e-07 -2.70372e-07 -1.59938e-05
89.4825 34.1673 2.20109e-07 -9.1731e-07 -1.5594e-05
89.8447 34.3568 -1.54441e-08 -9.84691e-07 -1.50176e-05
87.864 34.3603 1.12388e-05 7.09897e-06 -1.7306e-05
88.1557 34.4117 9.32205e-06 6.2426e-06 -1.68819e-05
86.852 34.3197 2.09546e-05 9.81769e-06 -1.8704e-05
87.2165 34.4566 1.98731e-05 1.04623e-05 -1.81409e-05
88.877 34.3568 3.36637e-06 2.12363e-06 -1.60068e-05
90.2018 34.4988 -1.38967e-36 2.2958e-37 -1.44219e-05
55.6924 44.4489 0.000998854 0.000246595 2.07184e-05
82.5283 35.1353 0.000103453 1.25124e-05 -2.32153e-05
56.8856 44.6422 0.00103162 0.000188548 1.58444e-05
58.2518 44.6911 0.00102251 0.000108699 9.39932e-06
85.1684 34.9935 6.51947e-05 1.94461e-05 -2.05803e-05
85.5298 34.8533 5.43855e-05 1.77932e-05 -2.01923e-05
85.8313 35.0567 5.76268e-05 2.09987e-05 -1.97454e-05
86.1709 34.8313 4.4244e-05 1.74607e-05 -1.93878e-05
69.6137 37.1032 2.08199e-05 -2.70342e-05 -4.08842e-05
59.2771 44.1379 0.000800412 4.02076e-05 4.55626e-06
60.1723 43.8613 0.000681611 -8.61935e-06 -1.18557e-06
76.8331 36.7774 0.000198829 -3.56758e-05 -2.79841e-05
41.3947 53.554 0.00247932 3.17179e-05 2.44685e-05
69.3528 38.1395 5.68758e-05 -6.10101e-05 -4.16242e-05
68.6566 38.5695 4.62937e-05 -5.19378e-05 -4.38754e-05
69.642 37.6223 4.20087e-05 -4.7133e-05 -4.08555e-05
60.9827 43.2034 0.000396144 -3.29848e-05 -7.37355e-06
61.5833 42.3739 1.58661e-35 1.24619e-36 -1.41532e-05
87.5765 34.5654 1.79742e-05 1.04619e-05 -1.75894e-05
88.4328 34.5865 9.15139e-06 6.36006e-06 -1.63813e-05
67.4769 39.7875 6.96268e-05 -6.30895e-05 -4.47913e-05
67.5756 39.0276 9.27157e-36 3.30706e-36 -4.75467e-05
66.7309 39.8956 1.0795e-35 3.54665e-36 -4.67685e-05
68.1681 39.0587 5.12685e-05 -5.39042e-05 -4.47868e-05
35.6916 59.9421 0.00306548 -1.17115e-05 2.76334e-05
70.726 37.0894 5.86799e-05 -5.13916e-05 -3.74335e-05
66.239 40.315 1.15812e-35 3.56735e-36 -4.54455e-05
65.6999 40.7165 1.23812e-35 3.53059e-36 -4.3549e-05
62.3529 42.2193 1.54637e-35 1.90516e-36 -2.11234e-05
63.8087 41.7463 1.44561e-35 2.80723e-36 -3.23293e-05
63.097 42.0083 1.50149e-35 2.39265e-36 -2.70654e-05
74.6843 37.4687 0.000209748 -7.01074e-05 -3.036e-05
67.1261 40.2521 0.000101319 -8.14978e-05 -4.36819e-05
62.1683 42.8078 0.000273388 -5.33398e-05 -1.70401e-05
36.6667 62.5 0.0031874 2.91207e-35 2.6235e-05
38.0877 59.1244 0.00299805 -9.04771e-06 2.62406e-05
42.1801 55.7958 0.00272661 3.20689e-05 2.39373e-05
